UMTS,405,30,19748498,72.64514,23.240362,L8
UMTS,405,30,19738487,72.651776,23.231402,L8
UMTS,405,30,19758487,72.646408,23.225098,L8
UMTS,405,30,19758501,72.647507,23.218369,L8
UMTS,405,30,19738501,72.650803,23.218643,L8
GSM,405,66,24402,77.995377,27.206955,L32
UMTS,405,34,297939,77.594376,12.97142,L13
GSM,405,51,44871,88.363724,22.572098,L36
UMTS,405,38,13127691,77.37709,23.263474,L16
GSM,405,36,4073,88.351364,22.547379,L36
GSM,405,36,361,88.345871,22.544632,L36
GSM,405,36,16273,88.344498,22.541885,L36
UMTS,405,30,19747557,73.98262,15.425491,L7
GSM,405,35,17145,76.935368,8.537064,L15
UMTS,405,35,6636281,76.931763,8.53569,L15
GSM,405,36,52092,88.352737,22.547379,L36
GSM,405,35,17154,76.947872,8.522908,L15
GSM,405,27,19742,85.33287,23.360367,L12
GSM,405,27,19503,85.33287,23.360367,L12
GSM,405,36,601,88.369217,22.539139,L36
GSM,405,36,12603,88.369217,22.539139,L36
GSM,405,800,53301,77.223587,28.631058,L6
GSM,405,811,22373,78.048935,30.330505,L34
GSM,405,44,29575,80.251694,13.090897,L29
GSM,405,44,16413,80.251694,13.090897,L29
GSM,405,811,10582,78.011856,27.205582,L32
GSM,405,41,30773,85.836868,20.275269,L24
GSM,405,800,24482,77.22084,28.640671,L6
GSM,405,800,28511,77.22084,28.640671,L6
GSM,405,55,23661,74.821014,34.08165,L11
GSM,405,55,23663,74.821243,34.08165,L11
UMTS,405,34,293740,77.564163,12.908249,L14
UMTS,405,34,293229,77.596893,12.882156,L14
GSM,405,52,59612,85.111771,25.612564,L4
UMTS,405,37,34111631,73.826409,18.527069,L18
GSM,405,811,10211,78.010483,27.179489,L32
GSM,405,811,45113,78.003342,27.196243,L32
UMTS,405,9,1089868,74.805222,34.070663,L11
GSM,405,811,10311,77.994003,27.192123,L32
UMTS,405,812,6704740,75.873642,30.903854,L26
GSM,405,44,31556,80.255814,13.109436,L29
GSM,405,44,21556,80.255127,13.109436,L29
UMTS,405,37,34110026,73.862045,18.52446,L18
UMTS,405,37,34100026,73.863144,18.524094,L18
UMTS,405,37,34089725,73.864655,18.517044,L18
UMTS,405,37,34091035,73.864517,18.516769,L18
GSM,405,803,14532,77.585106,12.956314,L13
GSM,405,803,19712,77.583847,12.956314,L13
UMTS,405,34,108733,77.593002,12.989273,L13
UMTS,405,34,87103,77.584763,12.972794,L13
GSM,405,66,25373,78.058548,30.307846,L34
GSM,405,5,23233,77.216721,28.670197,L6
GSM,405,66,52331,78.051682,30.325699,L34
GSM,405,66,20823,78.051682,30.325699,L34
UMTS,405,810,26305204,81.871491,25.43953,L33
GSM,405,34,31332,77.597122,12.9459,L13
GSM,405,34,29512,77.596534,12.945916,L13
UMTS,405,18,2065429,75.843887,30.885086,L26
UMTS,405,18,2065428,75.842056,30.884628,L26
GSM,405,755,38842,92.711563,23.732529,L21
GSM,405,752,13912,85.106735,25.628128,L4
GSM,405,752,13911,85.105362,25.629044,L4
UMTS,405,37,34099779,73.832169,18.533249,L18
GSM,405,811,10453,78.007736,27.197456,L32
UMTS,405,15,2567197,72.849655,19.009781,L17
GSM,405,818,16651,77.998122,27.190938,L32
GSM,405,38,30409,81.618881,21.241989,L5
GSM,405,810,673,81.859818,25.456009,L33
GSM,405,810,6183,81.860504,25.463562,L33
UMTS,405,812,6706621,75.866776,30.901108,L26
UMTS,405,34,160047,77.593983,12.958668,L13
GSM,405,41,35243,85.837326,20.291061,L24
GSM,405,10,55053,77.598724,12.977829,L13
UMTS,405,34,293241,77.572403,12.895203,L14
UMTS,405,34,286810,77.572403,12.895889,L14
GSM,405,55,22112,74.798355,34.076157,L11
GSM,405,55,22111,74.798355,34.076157,L11
GSM,405,803,13301,77.562378,12.902893,L14
UMTS,405,19,177325,75.780258,26.896591,L27
UMTS,405,19,177224,75.780258,26.896591,L27
GSM,405,20,51072,80.2668,13.09639,L29
GSM,405,751,44611,91.776352,26.15593,L3
GSM,405,751,10683,91.778902,26.15521,L3
GSM,405,751,10672,91.778412,26.159821,L3
GSM,405,36,20436,88.355759,22.561935,L36
UMTS,405,810,26304155,81.840546,25.431473,L33
UMTS,405,810,26304154,81.840591,25.43129,L33
UMTS,405,810,26304153,81.838303,25.432434,L33
UMTS,405,810,26303993,81.851578,25.436783,L33
UMTS,405,810,26304334,81.847115,25.437813,L33
UMTS,405,810,26338303,81.837845,25.432663,L33
UMTS,405,810,26304325,81.837845,25.432663,L33
GSM,405,5,20381,77.213974,28.659897,L6
GSM,405,53,40393,85.821762,20.284195,L24
GSM,405,38,34054,77.431297,23.25737,L16
GSM,405,52,30913,85.308151,23.341141,L12
UMTS,405,803,13183444,77.592052,12.993182,L13
GSM,405,818,17032,77.999496,27.213821,L32
GSM,405,36,20953,88.360672,22.552567,L36
GSM,405,36,20038,88.369964,22.546914,L36
UMTS,405,18,2062659,75.854416,30.895615,L26
GSM,405,800,6453,77.212601,28.642731,L6
GSM,405,53,34361,85.836868,20.277328,L24
GSM,405,750,30771,74.809341,34.103622,L11
GSM,405,755,10745,91.877289,25.560379,L20
GSM,405,755,12065,91.265488,23.814926,L31
UMTS,405,38,13137505,77.425308,23.255895,L16
GSM,405,799,10882,72.832077,18.980392,L17
UMTS,405,34,78341,77.618752,12.97245,L13
GSM,405,39,22643,72.83226,18.96492,L17
GSM,405,39,32443,72.833176,18.96666,L17
GSM,405,39,8153,72.831999,18.995067,L17
